hour,lat,lon,elevation,slope,predicted_wind_speed,grid_proximity,road_distance,residential_distance,heritage_distance,geology_distance,water_distance,cost
21,32.47212361474753,35.41952452803394,448.7,7.9,6.38,0.63,67.2,226.3,1139.4,622.9,751.2,1138.1
22,32.47212361474753,35.41952452803394,448.7,7.9,7.3,0.63,67.2,226.3,1139.4,622.9,751.2,1138.1
23,32.47212361474753,35.41952452803394,448.7,7.9,6.41,0.63,67.2,226.3,1139.4,622.9,751.2,1138.1
0,32.5310884342473,35.38188228298151,287.6,19.2,7.58,0.79,556.2,473.5,225.6,165.3,418.3,812.2
1,32.5310884342473,35.38188228298151,287.6,19.2,7.67,0.79,556.2,473.5,225.6,165.3,418.3,812.2
2,32.5310884342473,35.38188228298151,287.6,19.2,8.08,0.79,556.2,473.5,225.6,165.3,418.3,812.2
3,32.5310884342473,35.38188228298151,287.6,19.2,7.88,0.79,556.2,473.5,225.6,165.3,418.3,812.2
4,32.5310884342473,35.38188228298151,287.6,19.2,9.16,0.79,556.2,473.5,225.6,165.3,418.3,812.2
5,32.5310884342473,35.38188228298151,287.6,19.2,11.97,0.79,556.2,473.5,225.6,165.3,418.3,812.2
6,32.5310884342473,35.38188228298151,287.6,19.2,10.8,0.79,556.2,473.5,225.6,165.3,418.3,812.2
7,32.5310884342473,35.38188228298151,287.6,19.2,9.24,0.79,556.2,473.5,225.6,165.3,418.3,812.2
8,32.5310884342473,35.38188228298151,287.6,19.2,9.41,0.79,556.2,473.5,225.6,165.3,418.3,812.2
9,32.5310884342473,35.38188228298151,287.6,19.2,7.39,0.79,556.2,473.5,225.6,165.3,418.3,812.2
10,32.5310884342473,35.38188228298151,287.6,19.2,9.44,0.79,556.2,473.5,225.6,165.3,418.3,812.2
11,32.5310884342473,35.38188228298151,287.6,19.2,6.94,0.79,556.2,473.5,225.6,165.3,418.3,812.2
12,32.5310884342473,35.38188228298151,287.6,19.2,7.76,0.79,556.2,473.5,225.6,165.3,418.3,812.2
13,32.5310884342473,35.38188228298151,287.6,19.2,7.05,0.79,556.2,473.5,225.6,165.3,418.3,812.2
14,32.5310884342473,35.38188228298151,287.6,19.2,9.11,0.79,556.2,473.5,225.6,165.3,418.3,812.2
15,32.5310884342473,35.38188228298151,287.6,19.2,8.12,0.79,556.2,473.5,225.6,165.3,418.3,812.2
16,32.5310884342473,35.38188228298151,287.6,19.2,5.9,0.79,556.2,473.5,225.6,165.3,418.3,812.2
17,32.5310884342473,35.38188228298151,287.6,19.2,4.1,0.79,556.2,473.5,225.6,165.3,418.3,812.2
18,32.5310884342473,35.38188228298151,287.6,19.2,10.88,0.79,556.2,473.5,225.6,165.3,418.3,812.2
19,32.5310884342473,35.38188228298151,287.6,19.2,5.63,0.79,556.2,473.5,225.6,165.3,418.3,812.2
20,32.5310884342473,35.38188228298151,287.6,19.2,5.16,0.79,556.2,473.5,225.6,165.3,418.3,812.2
21,32.5310884342473,35.38188228298151,287.6,19.2,6.82,0.79,556.2,473.5,225.6,165.3,418.3,812.2
22,32.5310884342473,35.38188228298151,287.6,19.2,6.4,0.79,556.2,473.5,225.6,165.3,418.3,812.2
23,32.5310884342473,35.38188228298151,287.6,19.2,4.97,0.79,556.2,473.5,225.6,165.3,418.3,812.2
0,32.483210515375205,35.42013724937349,396.6,15.4,7.71,0.79,167.6,677.2,604.3,1069.5,593.7,1344.9
1,32.483210515375205,35.42013724937349,396.6,15.4,8.31,0.79,167.6,677.2,604.3,1069.5,593.7,1344.9
2,32.483210515375205,35.42013724937349,396.6,15.4,6.94,0.79,167.6,677.2,604.3,1069.5,593.7,1344.9
3,32.483210515375205,35.42013724937349,396.6,15.4,10.44,0.79,167.6,677.2,604.3,1069.5,593.7,1344.9
4,32.483210515375205,35.42013724937349,396.6,15.4,8.28,0.79,167.6,677.2,604.3,1069.5,593.7,1344.9
5,32.483210515375205,35.42013724937349,396.6,15.4,10.04,0.79,167.6,677.2,604.3,1069.5,593.7,1344.9
6,32.483210515375205,35.42013724937349,396.6,15.4,8.8,0.79,167.6,677.2,604.3,1069.5,593.7,1344.9
7,32.483210515375205,35.42013724937349,396.6,15.4,10.15,0.79,167.6,677.2,604.3,1069.5,593.7,1344.9
8,32.483210515375205,35.42013724937349,396.6,15.4,10.18,0.79,167.6,677.2,604.3,1069.5,593.7,1344.9
9,32.483210515375205,35.42013724937349,396.6,15.4,10.09,0.79,167.6,677.2,604.3,1069.5,593.7,1344.9
10,32.483210515375205,35.42013724937349,396.6,15.4,9.59,0.79,167.6,677.2,604.3,1069.5,593.7,1344.9
11,32.483210515375205,35.42013724937349,396.6,15.4,9.04,0.79,167.6,677.2,604.3,1069.5,593.7,1344.9
12,32.483210515375205,35.42013724937349,396.6,15.4,8.08,0.79,167.6,677.2,604.3,1069.5,593.7,1344.9
13,32.483210515375205,35.42013724937349,396.6,15.4,7.21,0.79,167.6,677.2,604.3,1069.5,593.7,1344.9
14,32.483210515375205,35.42013724937349,396.6,15.4,6.55,0.79,167.6,677.2,604.3,1069.5,593.7,1344.9
15,32.483210515375205,35.42013724937349,396.6,15.4,6.18,0.79,167.6,677.2,604.3,1069.5,593.7,1344.9
16,32.483210515375205,35.42013724937349,396.6,15.4,5.08,0.79,167.6,677.2,604.3,1069.5,593.7,1344.9
17,32.483210515375205,35.42013724937349,396.6,15.4,4,0.79,167.6,677.2,604.3,1069.5,593.7,1344.9
18,32.483210515375205,35.42013724937349,396.6,15.4,6.06,0.79,167.6,677.2,604.3,1069.5,593.7,1344.9
19,32.483210515375205,35.42013724937349,396.6,15.4,9.23,0.79,167.6,677.2,604.3,1069.5,593.7,1344.9
20,32.483210515375205,35.42013724937349,396.6,15.4,4,0.79,167.6,677.2,604.3,1069.5,593.7,1344.9
21,32.483210515375205,35.42013724937349,396.6,15.4,6.89,0.79,167.6,677.2,604.3,1069.5,593.7,1344.9
22,32.483210515375205,35.42013724937349,396.6,15.4,5.83,0.79,167.6,677.2,604.3,1069.5,593.7,1344.9
23,32.483210515375205,35.42013724937349,396.6,15.4,8.57,0.79,167.6,677.2,604.3,1069.5,593.7,1344.9
0,32.48873732705797,35.432112748885416,307.1,0.6,9.1,0.87,168,413.4,1435.2,527,774.6,1090.8
1,32.48873732705797,35.432112748885416,307.1,0.6,10.29,0.87,168,413.4,1435.2,527,774.6,1090.8
2,32.48873732705797,35.432112748885416,307.1,0.6,10.07,0.87,168,413.4,1435.2,527,774.6,1090.8
3,32.48873732705797,35.432112748885416,307.1,0.6,8,0.87,168,413.4,1435.2,527,774.6,1090.8
4,32.48873732705797,35.432112748885416,307.1,0.6,9.95,0.87,168,413.4,1435.2,527,774.6,1090.8
5,32.48873732705797,35.432112748885416,307.1,0.6,8.12,0.87,168,413.4,1435.2,527,774.6,1090.8
6,32.48873732705797,35.432112748885416,307.1,0.6,9.35,0.87,168,413.4,1435.2,527,774.6,1090.8
7,32.48873732705797,35.432112748885416,307.1,0.6,6.97,0.87,168,413.4,1435.2,527,774.6,1090.8
8,32.48873732705797,35.432112748885416,307.1,0.6,10.22,0.87,168,413.4,1435.2,527,774.6,1090.8
9,32.48873732705797,35.432112748885416,307.1,0.6,6.43,0.87,168,413.4,1435.2,527,774.6,1090.8
10,32.48873732705797,35.432112748885416,307.1,0.6,10.75,0.87,168,413.4,1435.2,527,774.6,1090.8
11,32.48873732705797,35.432112748885416,307.1,0.6,6.63,0.87,168,413.4,1435.2,527,774.6,1090.8
12,32.48873732705797,35.432112748885416,307.1,0.6,10.25,0.87,168,413.4,1435.2,527,774.6,1090.8
13,32.48873732705797,35.432112748885416,307.1,0.6,11.31,0.87,168,413.4,1435.2,527,774.6,1090.8
14,32.48873732705797,35.432112748885416,307.1,0.6,5.93,0.87,168,413.4,1435.2,527,774.6,1090.8
15,32.48873732705797,35.432112748885416,307.1,0.6,5.11,0.87,168,413.4,1435.2,527,774.6,1090.8
16,32.48873732705797,35.432112748885416,307.1,0.6,6.13,0.87,168,413.4,1435.2,527,774.6,1090.8
17,32.48873732705797,35.432112748885416,307.1,0.6,5.12,0.87,168,413.4,1435.2,527,774.6,1090.8
18,32.48873732705797,35.432112748885416,307.1,0.6,4.77,0.87,168,413.4,1435.2,527,774.6,1090.8
19,32.48873732705797,35.432112748885416,307.1,0.6,4.58,0.87,168,413.4,1435.2,527,774.6,1090.8
20,32.48873732705797,35.432112748885416,307.1,0.6,5.7,0.87,168,413.4,1435.2,527,774.6,1090.8
21,32.48873732705797,35.432112748885416,307.1,0.6,9.32,0.87,168,413.4,1435.2,527,774.6,1090.8
22,32.48873732705797,35.432112748885416,307.1,0.6,5.4,0.87,168,413.4,1435.2,527,774.6,1090.8
23,32.48873732705797,35.432112748885416,307.1,0.6,7.1,0.87,168,413.4,1435.2,527,774.6,1090.8
0,32.524768327383114,35.398874808386516,495.4,10.1,8.61,0.74,243.1,770.9,1472.7,407.6,627.5,1125.3
1,32.524768327383114,35.398874808386516,495.4,10.1,7.44,0.74,243.1,770.9,1472.7,407.6,627.5,1125.3
2,32.524768327383114,35.398874808386516,495.4,10.1,11.04,0.74,243.1,770.9,1472.7,407.6,627.5,1125.3
3,32.524768327383114,35.398874808386516,495.4,10.1,9.92,0.74,243.1,770.9,1472.7,407.6,627.5,1125.3
4,32.524768327383114,35.398874808386516,495.4,10.1,7.25,0.74,243.1,770.9,1472.7,407.6,627.5,1125.3
5,32.524768327383114,35.398874808386516,495.4,10.1,10.7,0.74,243.1,770.9,1472.7,407.6,627.5,1125.3
6,32.524768327383114,35.398874808386516,495.4,10.1,8.8,0.74,243.1,770.9,1472.7,407.6,627.5,1125.3
7,32.524768327383114,35.398874808386516,495.4,10.1,9.38,0.74,243.1,770.9,1472.7,407.6,627.5,1125.3
8,32.524768327383114,35.398874808386516,495.4,10.1,8.98,0.74,243.1,770.9,1472.7,407.6,627.5,1125.3
9,32.524768327383114,35.398874808386516,495.4,10.1,7.54,0.74,243.1,770.9,1472.7,407.6,627.5,1125.3
10,32.524768327383114,35.398874808386516,495.4,10.1,8.78,0.74,243.1,770.9,1472.7,407.6,627.5,1125.3
11,32.524768327383114,35.398874808386516,495.4,10.1,8.3,0.74,243.1,770.9,1472.7,407.6,627.5,1125.3
12,32.524768327383114,35.398874808386516,495.4,10.1,7.78,0.74,243.1,770.9,1472.7,407.6,627.5,1125.3
13,32.524768327383114,35.398874808386516,495.4,10.1,7.71,0.74,243.1,770.9,1472.7,407.6,627.5,1125.3
14,32.524768327383114,35.398874808386516,495.4,10.1,6.76,0.74,243.1,770.9,1472.7,407.6,627.5,1125.3
15,32.524768327383114,35.398874808386516,495.4,10.1,5.33,0.74,243.1,770.9,1472.7,407.6,627.5,1125.3
16,32.524768327383114,35.398874808386516,495.4,10.1,6.59,0.74,243.1,770.9,1472.7,407.6,627.5,1125.3
17,32.524768327383114,35.398874808386516,495.4,10.1,6.29,0.74,243.1,770.9,1472.7,407.6,627.5,1125.3
18,32.524768327383114,35.398874808386516,495.4,10.1,4.44,0.74,243.1,770.9,1472.7,407.6,627.5,1125.3
19,32.524768327383114,35.398874808386516,495.4,10.1,6.58,0.74,243.1,770.9,1472.7,407.6,627.5,1125.3
20,32.524768327383114,35.398874808386516,495.4,10.1,5.14,0.74,243.1,770.9,1472.7,407.6,627.5,1125.3
21,32.524768327383114,35.398874808386516,495.4,10.1,7.12,0.74,243.1,770.9,1472.7,407.6,627.5,1125.3
22,32.524768327383114,35.398874808386516,495.4,10.1,6.43,0.74,243.1,770.9,1472.7,407.6,627.5,1125.3
23,32.524768327383114,35.398874808386516,495.4,10.1,8.74,0.74,243.1,770.9,1472.7,407.6,627.5,1125.3
0,32.51727998949203,35.37838817151032,357.5,17.1,7.58,0.25,263.1,766.6,335.7,172.3,368.4,1284.3
1,32.51727998949203,35.37838817151032,357.5,17.1,7.36,0.25,263.1,766.6,335.7,172.3,368.4,1284.3
2,32.51727998949203,35.37838817151032,357.5,17.1,9.23,0.25,263.1,766.6,335.7,172.3,368.4,1284.3
3,32.51727998949203,35.37838817151032,357.5,17.1,7.83,0.25,263.1,766.6,335.7,172.3,368.4,1284.3
4,32.51727998949203,35.37838817151032,357.5,17.1,8.16,0.25,263.1,766.6,335.7,172.3,368.4,1284.3
5,32.51727998949203,35.37838817151032,357.5,17.1,7.6,0.25,263.1,766.6,335.7,172.3,368.4,1284.3
6,32.51727998949203,35.37838817151032,357.5,17.1,12,0.25,263.1,766.6,335.7,172.3,368.4,1284.3
7,32.51727998949203,35.37838817151032,357.5,17.1,11.11,0.25,263.1,766.6,335.7,172.3,368.4,1284.3
8,32.51727998949203,35.37838817151032,357.5,17.1,10.78,0.25,263.1,766.6,335.7,172.3,368.4,1284.3
9,32.51727998949203,35.37838817151032,357.5,17.1,10.89,0.25,263.1,766.6,335.7,172.3,368.4,1284.3
10,32.51727998949203,35.37838817151032,357.5,17.1,8.87,0.25,263.1,766.6,335.7,172.3,368.4,1284.3
11,32.51727998949203,35.37838817151032,357.5,17.1,8.57,0.25,263.1,766.6,335.7,172.3,368.4,1284.3
12,32.51727998949203,35.37838817151032,357.5,17.1,8.59,0.25,263.1,766.6,335.7,172.3,368.4,1284.3
13,32.51727998949203,35.37838817151032,357.5,17.1,8.39,0.25,263.1,766.6,335.7,172.3,368.4,1284.3
14,32.51727998949203,35.37838817151032,357.5,17.1,5.1,0.25,263.1,766.6,335.7,172.3,368.4,1284.3
15,32.51727998949203,35.37838817151032,357.5,17.1,5.25,0.25,263.1,766.6,335.7,172.3,368.4,1284.3
16,32.51727998949203,35.37838817151032,357.5,17.1,4,0.25,263.1,766.6,335.7,172.3,368.4,1284.3
17,32.51727998949203,35.37838817151032,357.5,17.1,6.44,0.25,263.1,766.6,335.7,172.3,368.4,1284.3
18,32.51727998949203,35.37838817151032,357.5,17.1,7.47,0.25,263.1,766.6,335.7,172.3,368.4,1284.3
19,32.51727998949203,35.37838817151032,357.5,17.1,4,0.25,263.1,766.6,335.7,172.3,368.4,1284.3
20,32.51727998949203,35.37838817151032,357.5,17.1,6.72,0.25,263.1,766.6,335.7,172.3,368.4,1284.3
21,32.51727998949203,35.37838817151032,357.5,17.1,5.31,0.25,263.1,766.6,335.7,172.3,368.4,1284.3
22,32.51727998949203,35.37838817151032,357.5,17.1,5.55,0.25,263.1,766.6,335.7,172.3,368.4,1284.3
23,32.51727998949203,35.37838817151032,357.5,17.1,5.51,0.25,263.1,766.6,335.7,172.3,368.4,1284.3
0,32.52622309350224,35.35625833359231,245.3,17,7.36,0.83,306.1,656,521.6,1274.5,384.6,1383.7
1,32.52622309350224,35.35625833359231,245.3,17,7.44,0.83,306.1,656,521.6,1274.5,384.6,1383.7
2,32.52622309350224,35.35625833359231,245.3,17,10.88,0.83,306.1,656,521.6,1274.5,384.6,1383.7
3,32.52622309350224,35.35625833359231,245.3,17,10.57,0.83,306.1,656,521.6,1274.5,384.6,1383.7
4,32.52622309350224,35.35625833359231,245.3,17,11.01,0.83,306.1,656,521.6,1274.5,384.6,1383.7
5,32.52622309350224,35.35625833359231,245.3,17,9.37,0.83,306.1,656,521.6,1274.5,384.6,1383.7
6,32.52622309350224,35.35625833359231,245.3,17,8.11,0.83,306.1,656,521.6,1274.5,384.6,1383.7
7,32.52622309350224,35.35625833359231,245.3,17,10.07,0.83,306.1,656,521.6,1274.5,384.6,1383.7
8,32.52622309350224,35.35625833359231,245.3,17,8.79,0.83,306.1,656,521.6,1274.5,384.6,1383.7
9,32.52622309350224,35.35625833359231,245.3,17,7.99,0.83,306.1,656,521.6,1274.5,384.6,1383.7
10,32.52622309350224,35.35625833359231,245.3,17,9.82,0.83,306.1,656,521.6,1274.5,384.6,1383.7
11,32.52622309350224,35.35625833359231,245.3,17,8.69,0.83,306.1,656,521.6,1274.5,384.6,1383.7
12,32.52622309350224,35.35625833359231,245.3,17,8.49,0.83,306.1,656,521.6,1274.5,384.6,1383.7
13,32.52622309350224,35.35625833359231,245.3,17,5.79,0.83,306.1,656,521.6,1274.5,384.6,1383.7
14,32.52622309350224,35.35625833359231,245.3,17,8.04,0.83,306.1,656,521.6,1274.5,384.6,1383.7
15,32.52622309350224,35.35625833359231,245.3,17,4,0.83,306.1,656,521.6,1274.5,384.6,1383.7
16,32.52622309350224,35.35625833359231,245.3,17,5.77,0.83,306.1,656,521.6,1274.5,384.6,1383.7
17,32.52622309350224,35.35625833359231,245.3,17,7.4,0.83,306.1,656,521.6,1274.5,384.6,1383.7
18,32.52622309350224,35.35625833359231,245.3,17,4.36,0.83,306.1,656,521.6,1274.5,384.6,1383.7
19,32.52622309350224,35.35625833359231,245.3,17,9.42,0.83,306.1,656,521.6,1274.5,384.6,1383.7
20,32.52622309350224,35.35625833359231,245.3,17,5.29,0.83,306.1,656,521.6,1274.5,384.6,1383.7
21,32.52622309350224,35.35625833359231,245.3,17,8.5,0.83,306.1,656,521.6,1274.5,384.6,1383.7
22,32.52622309350224,35.35625833359231,245.3,17,7.36,0.83,306.1,656,521.6,1274.5,384.6,1383.7
23,32.52622309350224,35.35625833359231,245.3,17,10.02,0.83,306.1,656,521.6,1274.5,384.6,1383.7
0,32.507208046081296,35.41071073718393,299.8,12.4,6.34,0.25,431.9,198.2,546.9,366.2,737.3,1298.8
1,32.507208046081296,35.41071073718393,299.8,12.4,8.91,0.25,431.9,198.2,546.9,366.2,737.3,1298.8
2,32.507208046081296,35.41071073718393,299.8,12.4,7.37,0.25,431.9,198.2,546.9,366.2,737.3,1298.8
3,32.507208046081296,35.41071073718393,299.8,12.4,7.7,0.25,431.9,198.2,546.9,366.2,737.3,1298.8
4,32.507208046081296,35.41071073718393,299.8,12.4,9.11,0.25,431.9,198.2,546.9,366.2,737.3,1298.8
5,32.507208046081296,35.41071073718393,299.8,12.4,10.56,0.25,431.9,198.2,546.9,366.2,737.3,1298.8
6,32.507208046081296,35.41071073718393,299.8,12.4,8.11,0.25,431.9,198.2,546.9,366.2,737.3,1298.8
7,32.507208046081296,35.41071073718393,299.8,12.4,6.87,0.25,431.9,198.2,546.9,366.2,737.3,1298.8
8,32.507208046081296,35.41071073718393,299.8,12.4,10.12,0.25,431.9,198.2,546.9,366.2,737.3,1298.8
9,32.507208046081296,35.41071073718393,299.8,12.4,6.99,0.25,431.9,198.2,546.9,366.2,737.3,1298.8
10,32.507208046081296,35.41071073718393,299.8,12.4,8.82,0.25,431.9,198.2,546.9,366.2,737.3,1298.8
11,32.507208046081296,35.41071073718393,299.8,12.4,7.74,0.25,431.9,198.2,546.9,366.2,737.3,1298.8
12,32.507208046081296,35.41071073718393,299.8,12.4,6.92,0.25,431.9,198.2,546.9,366.2,737.3,1298.8
13,32.507208046081296,35.41071073718393,299.8,12.4,5.83,0.25,431.9,198.2,546.9,366.2,737.3,1298.8
14,32.507208046081296,35.41071073718393,299.8,12.4,9.45,0.25,431.9,198.2,546.9,366.2,737.3,1298.8
15,32.507208046081296,35.41071073718393,299.8,12.4,7.92,0.25,431.9,198.2,546.9,366.2,737.3,1298.8
16,32.507208046081296,35.41071073718393,299.8,12.4,4.53,0.25,431.9,198.2,546.9,366.2,737.3,1298.8
17,32.507208046081296,35.41071073718393,299.8,12.4,4.54,0.25,431.9,198.2,546.9,366.2,737.3,1298.8
18,32.507208046081296,35.41071073718393,299.8,12.4,4,0.25,431.9,198.2,546.9,366.2,737.3,1298.8
19,32.507208046081296,35.41071073718393,299.8,12.4,4,0.25,431.9,198.2,546.9,366.2,737.3,1298.8
20,32.507208046081296,35.41071073718393,299.8,12.4,5.48,0.25,431.9,198.2,546.9,366.2,737.3,1298.8
21,32.507208046081296,35.41071073718393,299.8,12.4,4.43,0.25,431.9,198.2,546.9,366.2,737.3,1298.8
22,32.507208046081296,35.41071073718393,299.8,12.4,4.79,0.25,431.9,198.2,546.9,366.2,737.3,1298.8
23,32.507208046081296,35.41071073718393,299.8,12.4,8.18,0.25,431.9,198.2,546.9,366.2,737.3,1298.8
0,32.47523238458466,35.42886953060635,357.2,9.1,8.5,0.18,577.6,749.3,1256,1103.2,934.8,856.1
1,32.47523238458466,35.42886953060635,357.2,9.1,6.57,0.18,577.6,749.3,1256,1103.2,934.8,856.1
2,32.47523238458466,35.42886953060635,357.2,9.1,7.21,0.18,577.6,749.3,1256,1103.2,934.8,856.1
3,32.47523238458466,35.42886953060635,357.2,9.1,7.22,0.18,577.6,749.3,1256,1103.2,934.8,856.1
4,32.47523238458466,35.42886953060635,357.2,9.1,12,0.18,577.6,749.3,1256,1103.2,934.8,856.1
5,32.47523238458466,35.42886953060635,357.2,9.1,8.56,0.18,577.6,749.3,1256,1103.2,934.8,856.1
6,32.47523238458466,35.42886953060635,357.2,9.1,9.77,0.18,577.6,749.3,1256,1103.2,934.8,856.1
7,32.47523238458466,35.42886953060635,357.2,9.1,11.63,0.18,577.6,749.3,1256,1103.2,934.8,856.1
8,32.47523238458466,35.42886953060635,357.2,9.1,10.29,0.18,577.6,749.3,1256,1103.2,934.8,856.1
9,32.47523238458466,35.42886953060635,357.2,9.1,9.11,0.18,577.6,749.3,1256,1103.2,934.8,856.1
10,32.47523238458466,35.42886953060635,357.2,9.1,7.33,0.18,577.6,749.3,1256,1103.2,934.8,856.1
11,32.47523238458466,35.42886953060635,357.2,9.1,7.31,0.18,577.6,749.3,1256,1103.2,934.8,856.1
12,32.47523238458466,35.42886953060635,357.2,9.1,9.8,0.18,577.6,749.3,1256,1103.2,934.8,856.1
13,32.47523238458466,35.42886953060635,357.2,9.1,9.17,0.18,577.6,749.3,1256,1103.2,934.8,856.1
14,32.47523238458466,35.42886953060635,357.2,9.1,6.44,0.18,577.6,749.3,1256,1103.2,934.8,856.1
15,32.47523238458466,35.42886953060635,357.2,9.1,4.43,0.18,577.6,749.3,1256,1103.2,934.8,856.1
16,32.47523238458466,35.42886953060635,357.2,9.1,6.17,0.18,577.6,749.3,1256,1103.2,934.8,856.1
17,32.47523238458466,35.42886953060635,357.2,9.1,4.45,0.18,577.6,749.3,1256,1103.2,934.8,856.1
18,32.47523238458466,35.42886953060635,357.2,9.1,5.56,0.18,577.6,749.3,1256,1103.2,934.8,856.1
19,32.47523238458466,35.42886953060635,357.2,9.1,5.12,0.18,577.6,749.3,1256,1103.2,934.8,856.1
20,32.47523238458466,35.42886953060635,357.2,9.1,6.69,0.18,577.6,749.3,1256,1103.2,934.8,856.1
21,32.47523238458466,35.42886953060635,357.2,9.1,5.17,0.18,577.6,749.3,1256,1103.2,934.8,856.1
22,32.47523238458466,35.42886953060635,357.2,9.1,5.98,0.18,577.6,749.3,1256,1103.2,934.8,856.1
23,32.47523238458466,35.42886953060635,357.2,9.1,6.56,0.18,577.6,749.3,1256,1103.2,934.8,856.1
0,32.520370915178795,35.41110637287466,282.2,18.6,8.87,0.53,754,940.7,899.4,725.1,323.2,1388.1
1,32.520370915178795,35.41110637287466,282.2,18.6,7.49,0.53,754,940.7,899.4,725.1,323.2,1388.1
2,32.520370915178795,35.41110637287466,282.2,18.6,9.51,0.53,754,940.7,899.4,725.1,323.2,1388.1
3,32.520370915178795,35.41110637287466,282.2,18.6,7.68,0.53,754,940.7,899.4,725.1,323.2,1388.1
4,32.520370915178795,35.41110637287466,282.2,18.6,10.38,0.53,754,940.7,899.4,725.1,323.2,1388.1
5,32.520370915178795,35.41110637287466,282.2,18.6,8.62,0.53,754,940.7,899.4,725.1,323.2,1388.1
6,32.520370915178795,35.41110637287466,282.2,18.6,8.47,0.53,754,940.7,899.4,725.1,323.2,1388.1
7,32.520370915178795,35.41110637287466,282.2,18.6,9.67,0.53,754,940.7,899.4,725.1,323.2,1388.1
8,32.520370915178795,35.41110637287466,282.2,18.6,8.99,0.53,754,940.7,899.4,725.1,323.2,1388.1
9,32.520370915178795,35.41110637287466,282.2,18.6,10.21,0.53,754,940.7,899.4,725.1,323.2,1388.1
10,32.520370915178795,35.41110637287466,282.2,18.6,10.48,0.53,754,940.7,899.4,725.1,323.2,1388.1
11,32.520370915178795,35.41110637287466,282.2,18.6,8.36,0.53,754,940.7,899.4,725.1,323.2,1388.1
12,32.520370915178795,35.41110637287466,282.2,18.6,9.75,0.53,754,940.7,899.4,725.1,323.2,1388.1
13,32.520370915178795,35.41110637287466,282.2,18.6,7.51,0.53,754,940.7,899.4,725.1,323.2,1388.1
14,32.520370915178795,35.41110637287466,282.2,18.6,7.64,0.53,754,940.7,899.4,725.1,323.2,1388.1
15,32.520370915178795,35.41110637287466,282.2,18.6,6.71,0.53,754,940.7,899.4,725.1,323.2,1388.1
16,32.520370915178795,35.41110637287466,282.2,18.6,4.86,0.53,754,940.7,899.4,725.1,323.2,1388.1
17,32.520370915178795,35.41110637287466,282.2,18.6,6.21,0.53,754,940.7,899.4,725.1,323.2,1388.1
18,32.520370915178795,35.41110637287466,282.2,18.6,5.33,0.53,754,940.7,899.4,725.1,323.2,1388.1
19,32.520370915178795,35.41110637287466,282.2,18.6,4,0.53,754,940.7,899.4,725.1,323.2,1388.1
20,32.520370915178795,35.41110637287466,282.2,18.6,5.52,0.53,754,940.7,899.4,725.1,323.2,1388.1
21,32.520370915178795,35.41110637287466,282.2,18.6,4.31,0.53,754,940.7,899.4,725.1,323.2,1388.1
22,32.520370915178795,35.41110637287466,282.2,18.6,6.05,0.53,754,940.7,899.4,725.1,323.2,1388.1
23,32.520370915178795,35.41110637287466,282.2,18.6,7.82,0.53,754,940.7,899.4,725.1,323.2,1388.1
0,32.478330448009444,35.435864922143786,335.6,14.1,8.28,0.98,734.5,632.3,1097.6,1174.2,266.9,1030
1,32.478330448009444,35.435864922143786,335.6,14.1,7.61,0.98,734.5,632.3,1097.6,1174.2,266.9,1030
2,32.478330448009444,35.435864922143786,335.6,14.1,6.61,0.98,734.5,632.3,1097.6,1174.2,266.9,1030
3,32.478330448009444,35.435864922143786,335.6,14.1,9.71,0.98,734.5,632.3,1097.6,1174.2,266.9,1030
4,32.478330448009444,35.435864922143786,335.6,14.1,9.2,0.98,734.5,632.3,1097.6,1174.2,266.9,1030
5,32.478330448009444,35.435864922143786,335.6,14.1,8.91,0.98,734.5,632.3,1097.6,1174.2,266.9,1030
6,32.478330448009444,35.435864922143786,335.6,14.1,9.79,0.98,734.5,632.3,1097.6,1174.2,266.9,1030
7,32.478330448009444,35.435864922143786,335.6,14.1,7.48,0.98,734.5,632.3,1097.6,1174.2,266.9,1030
8,32.478330448009444,35.435864922143786,335.6,14.1,7.03,0.98,734.5,632.3,1097.6,1174.2,266.9,1030
9,32.478330448009444,35.435864922143786,335.6,14.1,7.66,0.98,734.5,632.3,1097.6,1174.2,266.9,1030
10,32.478330448009444,35.435864922143786,335.6,14.1,9.09,0.98,734.5,632.3,1097.6,1174.2,266.9,1030
11,32.478330448009444,35.435864922143786,335.6,14.1,7.69,0.98,734.5,632.3,1097.6,1174.2,266.9,1030
12,32.478330448009444,35.435864922143786,335.6,14.1,6.26,0.98,734.5,632.3,1097.6,1174.2,266.9,1030
